Date,Mean Pressure,Absolute Daily Max Air Temp.,Mean Air Temp.,Absolute Daily Min Air Temp.,Mean Dew Point,Mean Relative Humidity,Mean Amount of Cloud,Total Rainfall,Total Bright Sunshine
2018-05-10,1015.0,23.9,23.0,22.2,21.1,89.0,90.0,8.0,0.4
2018-05-11,1014.2,25.3,23.8,22.3,21.3,86.0,88.0,1.0,0.2
2018-05-12,1012.3,30.6,26.5,24.2,23.1,82.0,71.0,0.0,8.1
2018-05-13,1011.0,31.5,27.7,25.3,23.7,79.0,41.0,0.0,11.1
2018-05-14,1010.0,31.9,28.6,26.6,24.1,77.0,43.0,0.0,10.8
2018-05-15,1009.3,32.3,28.7,27.1,23.9,76.0,54.0,0.0,7.4
2018-05-16,1008.8,32.2,28.6,26.1,23.5,74.0,46.0,0.0,10.6
2018-05-17,1008.2,33.1,29.4,27.4,24.3,75.0,64.0,0.0,9.5
2018-05-18,1007.7,33.4,29.8,27.7,24.4,74.0,73.0,0.0,10.3
2018-05-19,1007.7,33.4,29.8,27.8,24.6,74.0,72.0,0.0,11.3
2018-05-20,1008.4,34.5,30.1,27.8,24.2,72.0,41.0,0.0,11.3
2018-05-21,1009.5,34.7,30.3,28.1,24.3,71.0,54.0,0.0,9.4
2018-05-22,1010.5,34.8,30.4,27.9,24.0,69.0,28.0,0.0,8.3
2018-05-23,1009.6,35.1,30.5,27.6,24.0,69.0,18.0,0.0,11.8
2018-05-24,1009.3,33.5,30.0,28.4,24.5,73.0,46.0,0.0,5.5
2018-05-25,1008.2,33.1,29.8,27.6,24.0,71.0,47.0,0.02,8.4
2018-05-26,1008.3,34.7,30.7,28.8,24.9,72.0,49.0,0.9,10.9
2018-05-27,1008.9,33.4,30.0,26.9,25.3,76.0,63.0,3.4,9.7
2018-05-28,1009.0,34.5,30.3,27.8,24.3,72.0,47.0,0.0,10.4
2018-05-29,1009.6,35.3,31.1,28.3,24.5,69.0,24.0,0.0,12.2
2018-05-30,1009.7,35.4,31.2,29.0,24.6,69.0,60.0,0.0,8.4
2018-05-31,1009.7,34.8,31.1,28.9,24.7,70.0,57.0,0.0,11.9
2018-06-01,1009.9,35.1,30.2,27.8,25.1,75.0,74.0,0.0,5.2
2018-06-02,1010.5,32.8,29.1,27.2,23.8,74.0,73.0,0.02,10.0
2018-06-03,1008.4,32.6,29.3,27.3,24.1,74.0,78.0,0.02,8.3
2018-06-04,1007.4,31.2,28.0,26.5,25.1,85.0,85.0,12.4,2.1
2018-06-05,1006.8,29.5,27.1,25.9,25.7,92.0,88.0,28.2,0.3
2018-06-06,1005.0,28.4,27.2,26.0,26.0,93.0,96.0,58.3,0.0
2018-06-07,1004.3,28.6,27.3,26.0,25.9,92.0,92.0,47.4,0.0
2018-06-08,1001.0,30.2,27.8,25.3,25.6,88.0,93.0,70.2,0.7
2018-06-09,999.1,30.4,28.6,26.5,24.4,79.0,86.0,4.8,4.5
2018-06-10,1000.4,33.4,30.0,27.4,23.6,69.0,69.0,0.0,7.5
2018-06-11,1002.4,34.3,30.5,28.0,21.4,59.0,54.0,0.0,11.7
2018-06-12,1002.4,30.1,27.5,25.2,25.2,88.0,89.0,39.6,0.0
2018-06-13,998.2,28.5,26.6,25.6,25.5,94.0,94.0,109.3,0.0
2018-06-14,998.3,28.6,26.8,25.4,23.5,82.0,89.0,1.3,0.6
2018-06-15,1001.8,29.1,27.1,25.7,22.6,76.0,86.0,0.2,3.0
2018-06-16,1003.6,31.5,28.4,26.9,22.3,70.0,66.0,0.0,7.3
2018-06-17,1002.3,30.8,28.3,26.2,22.8,72.0,60.0,0.02,7.7
2018-06-18,1002.0,31.9,28.9,27.4,24.5,77.0,82.0,0.02,6.2
2018-06-19,1004.1,31.5,29.6,28.6,25.5,79.0,85.0,0.02,2.5
2018-06-20,1005.5,32.4,30.2,28.8,26.0,78.0,87.0,0.02,7.5
2018-06-21,1005.9,31.6,30.0,28.7,26.2,81.0,85.0,2.6,3.1
2018-06-22,1006.2,30.4,27.8,25.4,25.3,87.0,87.0,32.9,1.1
2018-06-23,1006.7,29.7,27.0,24.4,25.2,90.0,89.0,25.6,0.2
2018-06-24,1008.2,32.5,28.7,26.4,25.6,84.0,84.0,18.1,7.1
2018-06-25,1008.9,31.3,28.1,26.0,25.3,85.0,83.0,6.2,2.1
2018-06-26,1010.6,33.4,29.2,25.9,25.2,80.0,61.0,1.7,9.4
2018-06-27,1010.0,31.9,29.2,27.4,25.0,78.0,63.0,0.02,5.2
2018-06-28,1007.0,32.6,29.7,27.7,24.7,75.0,38.0,0.0,11.2
2018-06-29,1004.2,32.5,30.1,28.4,25.4,76.0,73.0,0.02,11.0
2018-06-30,1004.1,32.8,30.4,28.9,25.6,76.0,80.0,0.02,9.7
2018-07-01,1004.1,32.9,30.2,28.0,25.6,77.0,81.0,4.1,8.7
2018-07-02,1003.4,30.6,29.5,25.6,25.9,81.0,88.0,2.1,1.6
2018-07-03,1002.5,30.5,29.7,27.0,26.1,81.0,88.0,15.4,0.4
2018-07-04,1002.2,32.6,30.3,28.4,25.9,78.0,88.0,3.4,9.0
2018-07-05,1002.3,31.6,30.0,28.4,25.8,78.0,88.0,1.5,2.6
2018-07-06,1002.6,32.1,30.1,27.6,26.1,80.0,88.0,5.0,6.0
2018-07-07,1003.3,30.0,29.0,26.4,26.0,84.0,87.0,5.2,0.2
2018-07-08,1004.4,30.6,28.2,26.7,26.0,88.0,87.0,14.4,3.5
2018-07-09,1005.7,31.8,28.2,25.9,25.3,85.0,83.0,11.3,7.0
2018-07-10,1005.1,32.6,29.0,26.8,25.0,80.0,57.0,1.3,8.9
2018-07-11,1001.8,32.8,29.6,27.2,24.5,74.0,56.0,0.0,12.0
2018-07-12,1003.3,33.4,30.0,28.3,25.5,77.0,85.0,0.02,8.5
2018-07-13,1003.9,28.7,26.7,25.9,25.5,93.0,92.0,50.4,0.0
2018-07-14,1004.0,29.5,27.0,25.3,25.3,91.0,90.0,52.7,0.8
2018-07-15,1004.0,28.3,26.6,25.0,24.7,89.0,92.0,67.4,0.3
2018-07-16,1003.8,31.4,28.2,25.7,24.6,81.0,80.0,5.8,5.6
2018-07-17,1002.4,34.3,30.0,26.9,25.4,78.0,83.0,6.5,8.0
2018-07-18,1003.9,29.5,27.7,26.4,25.5,88.0,89.0,29.6,1.0
2018-07-19,1004.6,29.7,27.9,26.6,25.6,87.0,85.0,17.3,2.3
2018-07-20,1003.8,31.6,28.2,26.0,25.7,87.0,71.0,7.1,6.4
2018-07-21,1002.6,33.1,29.5,27.4,24.5,75.0,54.0,0.0,8.0
2018-07-22,1002.3,32.4,29.0,27.9,24.4,76.0,67.0,0.02,9.3
2018-07-23,1001.8,31.2,28.4,26.3,26.0,87.0,81.0,30.8,1.0
2018-07-24,1003.6,32.0,29.8,28.0,26.0,80.0,84.0,0.1,4.2
2018-07-25,1005.8,31.7,29.4,27.0,26.1,83.0,70.0,2.7,7.5
2018-07-26,1006.5,32.3,29.6,27.3,26.1,82.0,82.0,3.4,7.9
2018-07-27,1006.7,33.0,29.8,27.7,25.5,78.0,77.0,0.3,8.9
2018-07-28,1006.7,33.7,30.2,28.2,25.1,75.0,55.0,0.0,11.1
2018-07-29,1005.8,34.3,30.2,27.9,24.7,73.0,41.0,0.0,10.0
2018-07-30,1005.6,33.7,30.4,28.1,25.0,74.0,53.0,0.0,10.7
2018-07-31,1005.5,33.2,30.2,27.1,25.3,76.0,65.0,3.3,9.7
2018-08-01,1004.6,32.4,29.9,27.9,25.7,78.0,76.0,2.7,5.6
2018-08-02,1003.8,32.9,30.0,26.6,25.6,78.0,79.0,6.1,9.1
2018-08-03,1003.4,31.8,30.1,29.1,25.6,77.0,86.0,0.02,6.2
2018-08-04,1004.7,32.5,29.8,27.3,25.7,79.0,80.0,5.0,5.3
2018-08-05,1005.9,33.1,30.3,28.9,25.8,77.0,84.0,0.5,5.6
2018-08-06,1005.4,33.8,30.2,28.8,25.5,76.0,84.0,0.0,5.1
2018-08-07,1004.4,34.2,30.0,28.4,25.6,78.0,78.0,0.0,5.1
2018-08-08,1004.2,33.9,30.3,27.1,25.4,75.0,72.0,0.5,8.6
2018-08-09,1003.3,33.6,30.4,29.2,25.1,74.0,79.0,0.02,7.8
2018-08-10,1001.7,29.5,27.2,26.0,25.9,92.0,91.0,47.9,0.6
2018-08-11,998.7,28.2,27.0,25.8,25.9,93.0,90.0,51.9,0.0
2018-08-12,996.5,28.1,26.9,25.8,25.7,93.0,90.0,18.9,0.2
2018-08-13,996.3,32.6,28.9,27.3,25.8,84.0,80.0,0.1,7.0
2018-08-14,996.2,29.9,27.6,26.4,25.9,90.0,89.0,32.9,2.5
2018-08-15,999.2,30.9,28.2,26.4,25.6,86.0,88.0,2.2,2.9
2018-08-16,1000.1,29.0,27.8,26.7,25.9,89.0,88.0,3.2,0.8
2018-08-17,1000.2,28.3,27.2,25.5,25.5,91.0,89.0,36.1,0.1
2018-08-18,1001.4,30.9,28.4,25.9,25.3,84.0,88.0,21.8,3.0
2018-08-19,1002.5,30.4,28.6,26.4,25.6,84.0,89.0,31.2,3.2
2018-08-20,1002.3,30.5,27.8,26.1,25.7,88.0,91.0,61.1,0.9
2018-08-21,1000.2,30.2,28.3,26.7,25.6,86.0,83.0,25.7,4.0
2018-08-22,1000.1,31.8,28.5,24.7,25.2,83.0,71.0,26.4,8.5
2018-08-23,1001.7,30.9,27.7,24.6,25.2,86.0,86.0,24.9,3.2
2018-08-24,1001.6,31.9,29.1,25.6,25.6,82.0,83.0,0.1,4.9
2018-08-25,999.8,32.9,30.3,27.8,24.8,73.0,66.0,0.0,9.6
2018-08-26,999.5,31.4,28.9,25.5,24.4,77.0,86.0,80.2,3.3
2018-08-27,1001.3,29.9,27.0,25.2,24.5,87.0,89.0,27.3,1.8
2018-08-28,1002.2,29.2,26.3,25.2,24.9,93.0,93.0,71.6,1.2
2018-08-29,1002.5,29.3,27.4,26.1,25.5,89.0,89.0,23.3,0.1
2018-08-30,1005.5,28.9,28.0,26.9,25.6,87.0,90.0,6.3,0.0
2018-08-31,1009.3,29.0,27.9,27.0,25.6,88.0,89.0,7.2,0.0
2018-09-01,1009.9,27.9,26.3,25.0,25.2,93.0,89.0,32.0,0.0
2018-09-02,1007.9,29.9,26.8,24.6,24.5,88.0,76.0,9.8,4.8
2018-09-03,1006.9,30.5,27.7,25.6,24.3,82.0,70.0,0.3,5.1
2018-09-04,1005.7,32.0,29.1,27.0,25.3,80.0,40.0,0.0,11.1
2018-09-05,1004.9,33.1,29.8,27.9,25.8,79.0,54.0,0.1,9.0
2018-09-06,1005.4,31.8,29.6,28.2,26.1,82.0,77.0,0.0,7.6
2018-09-07,1006.3,31.2,29.4,28.0,25.6,80.0,76.0,0.02,3.5
2018-09-08,1008.6,29.6,27.4,25.6,23.8,81.0,86.0,24.6,2.7
2018-09-09,1011.5,30.5,27.1,24.6,22.4,76.0,86.0,16.7,1.7
2018-09-10,1012.5,28.3,26.1,24.3,22.4,80.0,83.0,0.2,3.3
2018-09-11,1009.3,32.7,28.2,25.2,20.6,65.0,46.0,0.0,11.0
2018-09-12,1007.7,28.7,27.8,26.9,23.6,78.0,87.0,0.02,1.2
2018-09-13,1009.4,30.3,27.7,26.3,24.7,84.0,69.0,2.5,5.5
2018-09-14,1009.2,31.7,28.8,26.7,24.6,78.0,72.0,0.0,7.0
2018-09-15,1002.8,35.1,30.7,26.8,23.1,65.0,59.0,0.02,9.7
2018-09-16,990.9,31.8,26.4,23.6,23.6,86.0,97.0,167.5,0.0
2018-09-17,1008.6,30.4,27.5,25.8,25.4,89.0,93.0,12.0,1.3
2018-09-18,1013.7,31.8,28.2,26.5,25.3,85.0,65.0,1.2,8.9
2018-09-19,1012.7,31.4,28.6,26.2,24.0,77.0,43.0,0.0,10.1
2018-09-20,1011.0,31.9,29.0,27.0,24.3,77.0,63.0,0.0,8.4
2018-09-21,1011.6,31.9,29.2,27.4,23.4,71.0,33.0,0.0,10.7
2018-09-22,1013.3,33.2,29.2,27.0,24.5,76.0,51.0,0.0,11.2
2018-09-23,1013.1,32.4,29.0,27.6,24.7,78.0,76.0,0.02,6.6
2018-09-24,1011.1,29.6,27.0,24.8,24.9,88.0,80.0,72.2,2.5
2018-09-25,1009.9,30.2,27.0,24.8,23.1,80.0,82.0,34.5,5.9
2018-09-26,1009.6,28.6,26.8,25.1,23.3,81.0,77.0,9.7,3.4
2018-09-27,1009.8,30.2,27.3,26.0,22.9,77.0,88.0,0.02,4.0
2018-09-28,1009.9,31.3,27.6,25.8,21.4,70.0,74.0,0.0,5.9
2018-09-29,1008.9,31.3,27.4,24.3,18.8,60.0,26.0,0.0,10.6
2018-09-30,1010.5,30.6,27.5,25.0,18.9,60.0,29.0,0.0,10.6
2018-10-01,1013.9,29.6,26.8,23.2,20.6,70.0,70.0,2.9,5.2
2018-10-02,1014.9,30.4,27.2,25.3,20.2,67.0,33.0,0.0,9.8
2018-10-03,1015.3,30.5,26.9,25.0,20.3,68.0,30.0,0.0,10.4
2018-10-04,1013.8,30.5,26.9,24.2,16.5,54.0,8.0,0.0,10.7
2018-10-05,1012.1,31.4,27.1,23.6,12.1,40.0,16.0,0.0,10.8
2018-10-06,1013.4,30.9,26.8,23.5,14.5,48.0,18.0,0.0,10.9
2018-10-07,1014.7,30.5,27.1,25.1,20.9,69.0,43.0,0.0,10.4
2018-10-08,1014.2,29.8,26.7,24.3,21.8,75.0,60.0,2.0,9.5
2018-10-09,1013.7,29.3,26.5,25.1,22.4,78.0,72.0,0.6,4.5
2018-10-10,1014.7,29.2,24.8,22.5,21.8,83.0,82.0,42.8,1.6
2018-10-11,1017.6,24.7,23.2,22.3,17.9,72.0,88.0,0.0,0.3
2018-10-12,1018.9,27.1,23.8,22.0,18.6,73.0,85.0,0.3,4.1
2018-10-13,1017.5,26.8,24.7,22.7,19.2,72.0,86.0,0.4,5.5
2018-10-14,1015.5,27.3,25.3,23.6,21.3,79.0,82.0,0.6,2.7
2018-10-15,1014.6,27.9,25.6,24.3,22.6,84.0,83.0,31.4,2.8
2018-10-16,1013.2,25.8,24.3,23.2,22.8,92.0,91.0,8.9,0.6
2018-10-17,1012.5,25.2,23.5,21.9,20.6,84.0,90.0,1.5,0.0
2018-10-18,1014.7,23.9,22.5,20.9,20.3,87.0,91.0,12.6,0.2
2018-10-19,1017.2,26.0,24.2,23.0,19.9,77.0,87.0,0.2,1.6
2018-10-20,1018.6,24.9,24.0,23.3,19.9,78.0,86.0,0.02,3.2
2018-10-21,1017.6,27.3,24.8,23.2,20.5,77.0,49.0,0.02,8.1
2018-10-22,1015.9,27.4,25.0,23.7,21.5,81.0,62.0,0.02,4.6
2018-10-23,1016.5,27.4,25.3,24.1,21.3,79.0,78.0,0.1,0.1
2018-10-24,1016.8,27.4,25.2,24.0,21.4,80.0,78.0,0.02,4.5
2018-10-25,1017.0,27.7,25.5,24.4,21.6,79.0,54.0,0.0,7.0
2018-10-26,1016.5,28.6,26.3,23.9,21.5,76.0,41.0,0.0,8.2
2018-10-27,1018.1,27.9,25.4,23.7,17.4,61.0,53.0,0.0,6.7
2018-10-28,1017.4,27.5,24.3,21.7,14.3,54.0,13.0,0.0,10.6
2018-10-29,1015.1,28.9,25.2,22.2,8.5,35.0,4.0,0.0,10.6
2018-10-30,1014.8,28.5,25.7,23.4,8.2,33.0,24.0,0.0,10.5
2018-10-31,1014.2,27.2,25.0,22.9,9.1,37.0,83.0,0.0,6.2
2018-11-01,1012.5,27.4,24.6,22.6,11.6,45.0,84.0,0.0,7.0
2018-11-02,1015.5,24.8,22.4,20.1,16.6,70.0,91.0,0.1,1.7
2018-11-03,1016.7,23.4,21.5,19.4,19.1,86.0,99.0,8.3,0.0
2018-11-04,1016.6,25.7,23.7,22.3,20.7,83.0,92.0,0.02,2.9
2018-11-05,1016.8,26.7,24.5,23.5,20.5,79.0,77.0,0.02,5.6
2018-11-06,1017.5,27.1,24.7,23.3,20.5,78.0,41.0,0.0,10.2
2018-11-07,1017.6,27.1,25.0,23.6,20.8,77.0,73.0,0.0,6.9
2018-11-08,1016.6,27.3,25.2,23.9,20.5,75.0,81.0,0.02,5.9
2018-11-09,1016.8,27.1,24.5,22.9,19.4,74.0,82.0,0.0,5.1
2018-11-10,1017.9,25.4,23.9,23.4,19.9,78.0,88.0,0.02,0.8
2018-11-11,1017.0,25.7,23.8,22.5,19.9,79.0,68.0,0.0,6.7
2018-11-12,1014.2,28.0,24.9,23.2,20.6,77.0,76.0,0.02,4.5
2018-11-13,1014.1,26.3,24.3,23.2,19.9,76.0,80.0,0.02,6.0
2018-11-14,1015.6,25.5,23.5,22.7,19.0,76.0,80.0,0.02,3.9
2018-11-15,1015.8,23.6,23.2,22.7,19.9,82.0,86.0,0.02,0.0
2018-11-16,1015.2,24.9,23.9,22.9,21.2,85.0,87.0,1.1,0.6
2018-11-17,1015.8,23.8,23.5,23.1,21.3,87.0,96.0,0.5,0.0
2018-11-18,1016.2,25.8,23.8,22.7,20.8,84.0,85.0,0.0,4.5
2018-11-19,1017.5,25.8,23.9,22.0,19.1,75.0,78.0,0.0,6.4
2018-11-20,1017.4,24.0,23.1,22.0,19.4,80.0,84.0,0.1,2.9
2018-11-21,1016.4,27.2,23.9,21.2,20.4,81.0,82.0,2.4,8.8
2018-11-22,1019.9,21.9,20.4,18.8,13.6,65.0,88.0,0.2,1.4
2018-11-23,1020.1,23.4,20.9,18.1,14.2,66.0,40.0,0.02,9.3
2018-11-24,1019.7,23.1,21.7,20.5,16.6,73.0,78.0,0.02,6.7
2018-11-25,1018.8,21.6,19.5,17.4,16.5,84.0,95.0,21.0,0.0
2018-11-26,1018.9,20.9,19.0,17.0,17.0,89.0,93.0,15.7,0.3
2018-11-27,1019.0,22.5,20.5,19.0,17.5,83.0,89.0,16.3,0.2
2018-11-28,1019.3,21.4,20.3,19.2,18.5,89.0,88.0,7.7,0.0
2018-11-29,1021.0,23.3,21.3,19.8,16.7,75.0,46.0,0.02,6.1
2018-11-30,1020.4,23.2,21.5,20.1,16.2,72.0,46.0,0.0,9.5
2018-12-01,1018.3,24.2,22.1,21.1,18.1,78.0,56.0,0.0,6.2
2018-12-02,1016.4,24.3,22.4,21.2,19.3,83.0,51.0,0.0,9.3
2018-12-03,1016.5,26.0,23.7,22.0,19.8,79.0,58.0,0.0,7.2
2018-12-04,1016.0,27.1,24.8,22.7,20.6,78.0,58.0,0.0,9.1
2018-12-05,1015.5,24.8,23.6,22.5,20.3,82.0,82.0,0.02,0.6
2018-12-06,1015.5,25.1,23.3,21.6,20.4,84.0,83.0,0.1,2.0
2018-12-07,1018.5,23.3,21.1,18.5,19.1,88.0,90.0,1.0,0.0
2018-12-08,1021.6,19.7,18.0,16.7,13.7,76.0,88.0,0.0,0.2
2018-12-09,1021.5,18.3,17.0,16.4,12.6,75.0,90.0,0.02,0.5
2018-12-10,1019.7,18.3,17.0,15.1,12.6,75.0,88.0,0.2,0.1
2018-12-11,1020.3,20.4,18.0,16.5,12.0,68.0,84.0,0.02,4.9
2018-12-12,1024.2,16.5,14.9,13.7,8.9,67.0,84.0,0.0,0.0
2018-12-13,1025.1,18.1,15.6,13.5,9.6,68.0,86.0,0.0,2.6
2018-12-14,1025.3,18.2,16.8,15.5,11.7,72.0,88.0,0.0,0.0
2018-12-15,1023.5,21.2,18.9,17.2,14.3,75.0,64.0,0.0,6.6
2018-12-16,1022.0,20.9,19.3,18.0,14.6,74.0,88.0,0.02,1.2
2018-12-17,1022.2,21.0,18.0,15.6,9.1,56.0,38.0,0.0,8.4
2018-12-18,1022.2,20.2,18.1,16.2,10.1,60.0,38.0,0.0,8.5
2018-12-19,1019.5,21.5,19.9,18.5,16.0,78.0,78.0,0.0,6.4
2018-12-20,1016.5,23.2,21.6,20.1,18.8,84.0,80.0,0.0,2.0
2018-12-21,1016.1,25.0,22.4,21.4,19.9,86.0,68.0,0.0,8.7
2018-12-22,1017.0,25.2,22.2,20.0,18.0,77.0,66.0,0.0,7.1
2018-12-23,1017.6,22.5,20.1,17.5,18.2,89.0,96.0,10.5,0.0
2018-12-24,1017.5,19.0,18.0,16.8,15.6,86.0,99.0,0.1,0.0
2018-12-25,1015.5,21.1,19.7,18.5,16.3,81.0,90.0,0.0,0.1
2018-12-26,1014.3,23.6,20.9,18.7,18.0,84.0,27.0,0.0,9.4
2018-12-27,1016.6,22.8,20.6,18.9,16.7,79.0,77.0,0.02,3.5
2018-12-28,1021.6,20.2,18.1,16.3,12.6,70.0,79.0,0.02,6.8
2018-12-29,1026.1,16.3,14.0,12.5,8.2,68.0,87.0,0.02,0.6
2018-12-30,1026.5,15.4,12.6,10.3,6.7,67.0,83.0,0.02,5.6
2018-12-31,1027.0,15.6,13.2,11.8,7.4,68.0,77.0,0.0,4.4
2019-01-01,1026.5,15.9,13.8,11.4,8.0,68.0,84.0,0.02,4.6
2019-01-02,1025.4,16.4,14.8,13.5,8.9,68.0,87.0,0.02,0.1
2019-01-03,1024.3,17.3,16.2,14.9,13.4,84.0,91.0,0.1,0.0
2019-01-04,1022.8,20.9,18.8,16.8,15.8,83.0,87.0,0.1,1.3
2019-01-05,1020.5,22.7,19.8,18.9,17.6,87.0,88.0,0.0,0.5
2019-01-06,1021.5,20.0,18.6,17.6,15.7,83.0,92.0,0.02,0.0
2019-01-07,1021.4,20.0,18.5,17.4,15.6,83.0,89.0,0.0,0.0
2019-01-08,1021.3,20.7,19.2,17.2,16.5,84.0,94.0,0.2,0.0
2019-01-09,1022.3,18.7,17.8,17.2,15.1,84.0,89.0,0.0,2.7
2019-01-10,1020.2,20.8,19.2,17.4,16.0,82.0,88.0,0.0,2.6
2019-01-11,1018.6,23.3,20.6,18.2,17.7,84.0,55.0,0.0,6.5
2019-01-12,1018.3,22.8,20.9,19.3,17.9,83.0,64.0,0.02,8.6
2019-01-13,1019.3,19.8,18.5,17.7,16.8,89.0,91.0,0.02,0.0
2019-01-14,1018.8,19.7,18.5,17.6,16.2,86.0,94.0,0.02,0.1
2019-01-15,1018.8,21.1,19.0,17.0,16.9,88.0,88.0,4.0,1.2
2019-01-16,1020.5,19.9,17.3,15.9,12.2,72.0,87.0,0.0,0.8
2019-01-17,1022.2,19.5,16.7,14.6,11.3,70.0,55.0,0.0,8.1
2019-01-18,1022.1,18.5,17.1,15.8,12.6,75.0,79.0,0.0,2.0
2019-01-19,1019.6,21.9,18.8,17.1,14.2,75.0,85.0,0.2,1.7
2019-01-20,1018.9,23.4,20.4,18.1,15.3,73.0,76.0,0.1,5.2
2019-01-21,1021.8,20.0,17.8,15.8,11.0,64.0,66.0,0.0,4.2
2019-01-22,1022.3,19.1,16.0,13.1,6.2,53.0,21.0,0.0,10.0
2019-01-23,1021.0,19.2,16.2,13.7,8.8,62.0,3.0,0.0,9.8
2019-01-24,1020.6,19.6,16.9,15.0,11.5,71.0,10.0,0.0,10.0
2019-01-25,1021.2,22.2,18.7,16.1,12.3,67.0,13.0,0.0,10.2
2019-01-26,1023.1,21.2,18.2,16.7,13.3,73.0,17.0,0.0,8.6
2019-01-27,1023.6,19.4,16.9,15.6,11.5,71.0,80.0,0.0,7.0
2019-01-28,1021.6,20.3,17.5,15.7,11.4,68.0,63.0,0.0,3.3
2019-01-29,1021.4,20.5,18.5,16.9,13.7,74.0,39.0,0.0,9.8
2019-01-30,1020.8,21.6,19.3,17.2,14.4,73.0,69.0,0.0,6.7
2019-01-31,1018.9,24.5,21.7,18.9,17.2,76.0,67.0,0.0,7.7
2019-02-01,1021.6,22.0,18.8,17.6,13.1,70.0,84.0,0.0,0.0
2019-02-02,1018.4,20.7,18.6,16.9,15.1,80.0,84.0,0.02,5.1
2019-02-03,1017.2,25.3,21.8,19.6,18.7,83.0,70.0,0.02,7.8
2019-02-04,1018.1,25.5,21.7,19.5,18.7,83.0,61.0,0.0,7.4
2019-02-05,1017.4,22.3,20.1,18.2,17.3,84.0,84.0,0.0,4.3
2019-02-06,1014.5,24.9,22.1,20.5,19.5,85.0,83.0,0.0,3.7
2019-02-07,1014.8,25.8,23.0,21.3,19.9,83.0,57.0,0.02,7.1
2019-02-08,1015.3,25.1,21.7,19.7,19.5,87.0,78.0,0.02,4.4
2019-02-09,1017.9,20.1,19.3,18.4,17.6,90.0,99.0,0.8,0.0
2019-02-10,1021.7,18.8,18.0,17.4,16.3,90.0,89.0,0.8,0.0
2019-02-11,1024.3,19.4,18.4,17.3,15.9,85.0,94.0,0.02,0.0
2019-02-12,1024.2,21.9,19.0,16.9,15.8,82.0,69.0,0.2,8.1
2019-02-13,1021.8,25.1,21.1,19.0,17.6,80.0,68.0,0.0,3.5
2019-02-14,1020.6,23.2,20.4,18.5,17.5,83.0,78.0,0.02,7.3
2019-02-15,1019.9,22.4,20.4,18.8,17.5,84.0,84.0,0.2,2.6
2019-02-16,1017.9,26.0,22.4,20.1,18.8,81.0,72.0,0.0,9.8
2019-02-17,1017.8,20.2,18.8,18.0,16.4,86.0,91.0,0.1,0.8
2019-02-18,1015.4,19.3,17.9,16.8,16.4,90.0,91.0,18.1,0.2
2019-02-19,1016.8,23.8,20.3,18.5,18.8,91.0,79.0,31.0,3.8
2019-02-20,1018.5,25.6,22.6,20.8,21.2,92.0,84.0,0.2,1.2
2019-02-21,1017.4,23.2,21.4,20.4,20.2,93.0,88.0,0.02,3.1
2019-02-22,1017.2,24.3,20.4,18.4,17.2,82.0,79.0,1.6,4.6
2019-02-23,1015.8,20.5,18.1,15.6,15.9,87.0,95.0,12.3,0.0
2019-02-24,1016.9,19.5,16.9,14.1,14.0,83.0,88.0,3.4,0.7
2019-02-25,1017.5,18.9,18.0,16.7,15.4,85.0,92.0,0.02,0.0
2019-02-26,1017.6,19.7,18.7,17.6,16.7,88.0,96.0,0.02,0.1
2019-02-27,1015.5,23.6,20.7,18.6,18.0,85.0,82.0,0.02,5.7
2019-02-28,1014.7,26.7,22.8,20.6,20.0,85.0,67.0,0.0,5.6
2019-03-01,1016.1,22.4,20.8,19.6,18.8,89.0,91.0,0.4,0.4
2019-03-02,1012.7,23.9,21.5,19.9,19.2,87.0,84.0,0.02,5.0
2019-03-03,1011.3,23.5,21.5,20.0,19.1,87.0,85.0,6.3,4.2
2019-03-04,1013.7,22.6,20.9,19.3,17.7,82.0,83.0,10.2,3.2
2019-03-05,1012.1,26.7,22.2,17.7,20.0,88.0,89.0,30.3,2.0
2019-03-06,1013.2,22.0,20.5,19.6,19.2,92.0,91.0,45.5,0.0
2019-03-07,1015.8,20.5,17.9,15.5,16.7,93.0,89.0,29.6,0.0
2019-03-08,1016.0,17.4,16.5,15.1,15.2,92.0,95.0,11.5,0.0
2019-03-09,1012.2,18.7,17.8,17.0,17.0,95.0,95.0,14.5,0.0
2019-03-10,1013.6,18.5,17.7,17.0,15.6,87.0,86.0,4.6,0.0
2019-03-11,1014.9,22.6,18.4,15.5,14.9,81.0,58.0,7.6,6.5
2019-03-12,1016.4,24.2,20.1,17.4,15.9,77.0,15.0,0.0,10.7
2019-03-13,1017.8,22.9,20.8,19.1,15.3,71.0,66.0,0.0,6.1
2019-03-14,1018.3,21.5,20.4,19.8,17.4,83.0,95.0,6.4,0.0
2019-03-15,1020.6,20.0,18.7,17.3,15.4,81.0,89.0,0.4,0.0
2019-03-16,1020.0,22.8,20.2,18.8,13.2,65.0,85.0,0.0,7.1
2019-03-17,1018.9,22.7,20.9,19.7,16.7,77.0,85.0,0.0,4.9
2019-03-18,1016.8,24.7,21.7,19.7,18.5,82.0,70.0,0.0,5.1
2019-03-19,1014.8,27.4,23.4,20.7,20.5,84.0,42.0,0.0,10.0
2019-03-20,1013.0,25.0,23.5,22.1,21.3,88.0,86.0,0.0,1.8
2019-03-21,1011.4,27.2,25.3,23.4,21.8,81.0,79.0,0.0,4.1
